,Unnamed: 0,NDC,Manufacturer,Product,Product Launch Date,Estimated LOE Date,Major Class,Acute/Chronic,Prod Form,Pack Size,Pack Quantity,Date,Year,Month,TRx,Previous_TRx,TRx_cumulative,WAC,Pct_change,Changed,total_avg_TRx,Unnamed: 21,months_since_change,Months to Expiry
2916,22329,64764017530,Takeda Pharmaceuticals North America Inc,DEXILANT 04/2010 TAK,4/1/2010 0:00,27-Mar,ANTI-ULCERANTS,CHRONIC,ORALS,1,30,1/12/2018,2018,12,203804,199873,2455188,9.14133,0,0,245371.0417,,0.333333333,26.83333333
2917,22330,64764017530,Takeda Pharmaceuticals North America Inc,DEXILANT 04/2010 TAK,4/1/2010 0:00,27-Mar,ANTI-ULCERANTS,CHRONIC,ORALS,1,30,1/1/2019,2019,1,196380,203804,196380,9.14133,0,0,245371.0417,,12.13333333,15.03333333
2918,22331,64764017530,Takeda Pharmaceuticals North America Inc,DEXILANT 04/2010 TAK,4/1/2010 0:00,27-Mar,ANTI-ULCERANTS,CHRONIC,ORALS,1,30,1/2/2019,2019,2,174410,196380,370790,9.41533,0.029973757,1,245371.0417,,12.16666667,15
2919,22332,64764017530,Takeda Pharmaceuticals North America Inc,DEXILANT 04/2010 TAK,4/1/2010 0:00,27-Mar,ANTI-ULCERANTS,CHRONIC,ORALS,1,30,1/3/2019,2019,3,191454,174410,562244,9.41533,0,0,245371.0417,,0.033333333,14.96666667
2920,22333,64764017530,Takeda Pharmaceuticals North America Inc,DEXILANT 04/2010 TAK,4/1/2010 0:00,27-Mar,ANTI-ULCERANTS,CHRONIC,ORALS,1,30,1/4/2019,2019,4,190996,191454,753240,9.41533,0,0,245371.0417,,0.066666667,14.93333333
2921,22334,64764017530,Takeda Pharmaceuticals North America Inc,DEXILANT 04/2010 TAK,4/1/2010 0:00,27-Mar,ANTI-ULCERANTS,CHRONIC,ORALS,1,30,1/5/2019,2019,5,190053,190996,943293,9.41533,0,0,245371.0417,,0.1,14.9
2922,22335,64764017530,Takeda Pharmaceuticals North America Inc,DEXILANT 04/2010 TAK,4/1/2010 0:00,27-Mar,ANTI-ULCERANTS,CHRONIC,ORALS,1,30,1/6/2019,2019,6,176445,190053,1119738,9.41533,0,0,245371.0417,,0.133333333,14.86666667
2923,22336,64764017530,Takeda Pharmaceuticals North America Inc,DEXILANT 04/2010 TAK,4/1/2010 0:00,27-Mar,ANTI-ULCERANTS,CHRONIC,ORALS,1,30,1/7/2019,2019,7,187485,176445,1307223,9.41533,0,0,245371.0417,,0.166666667,14.83333333
2924,22337,64764017530,Takeda Pharmaceuticals North America Inc,DEXILANT 04/2010 TAK,4/1/2010 0:00,27-Mar,ANTI-ULCERANTS,CHRONIC,ORALS,1,30,1/8/2019,2019,8,183889,187485,1491112,9.41533,0,0,245371.0417,,0.2,14.8
2925,22338,64764017530,Takeda Pharmaceuticals North America Inc,DEXILANT 04/2010 TAK,4/1/2010 0:00,27-Mar,ANTI-ULCERANTS,CHRONIC,ORALS,1,30,1/9/2019,2019,9,174604,183889,1665716,9.41533,0,0,245371.0417,,0.233333333,14.76666667
2926,22339,64764017530,Takeda Pharmaceuticals North America Inc,DEXILANT 04/2010 TAK,4/1/2010 0:00,27-Mar,ANTI-ULCERANTS,CHRONIC,ORALS,1,30,1/10/2019,2019,10,185739,174604,1851455,9.41533,0,0,245371.0417,,0.266666667,14.73333333
2927,22340,64764017530,Takeda Pharmaceuticals North America Inc,DEXILANT 04/2010 TAK,4/1/2010 0:00,27-Mar,ANTI-ULCERANTS,CHRONIC,ORALS,1,30,1/11/2019,2019,11,171744,185739,2023199,9.41533,0,0,245371.0417,,0.3,14.7
2928,22341,64764017530,Takeda Pharmaceuticals North America Inc,DEXILANT 04/2010 TAK,4/1/2010 0:00,27-Mar,ANTI-ULCERANTS,CHRONIC,ORALS,1,30,1/12/2019,2019,12,184845,171744,2208044,9.41533,0,0,245371.0417,,0.333333333,14.66666667
2929,22342,64764017530,Takeda Pharmaceuticals North America Inc,DEXILANT 04/2010 TAK,4/1/2010 0:00,27-Mar,ANTI-ULCERANTS,CHRONIC,ORALS,1,30,1/1/2020,2020,1,172986,184845,172986,9.41533,0,0,245371.0417,,12.13333333,2.866666667
2930,22343,64764017530,Takeda Pharmaceuticals North America Inc,DEXILANT 04/2010 TAK,4/1/2010 0:00,27-Mar,ANTI-ULCERANTS,CHRONIC,ORALS,1,30,1/2/2020,2020,2,158739,172986,331725,9.69766,0.029986203,1,245371.0417,,12.16666667,2.833333333
2931,22344,64764017530,Takeda Pharmaceuticals North America Inc,DEXILANT 04/2010 TAK,4/1/2010 0:00,27-Mar,ANTI-ULCERANTS,CHRONIC,ORALS,1,30,1/3/2020,2020,3,179956,158739,511681,9.69766,0,0,245371.0417,,0.033333333,2.8
2932,22345,64764017530,Takeda Pharmaceuticals North America Inc,DEXILANT 04/2010 TAK,4/1/2010 0:00,27-Mar,ANTI-ULCERANTS,CHRONIC,ORALS,1,30,1/4/2020,2020,4,166048,179956,677729,9.69766,0,0,245371.0417,,0.066666667,2.766666667
2933,22346,64764017530,Takeda Pharmaceuticals North America Inc,DEXILANT 04/2010 TAK,4/1/2010 0:00,27-Mar,ANTI-ULCERANTS,CHRONIC,ORALS,1,30,1/5/2020,2020,5,163296,166048,841025,9.69766,0,0,245371.0417,,0.1,2.733333333
2934,22347,64764017530,Takeda Pharmaceuticals North America Inc,DEXILANT 04/2010 TAK,4/1/2010 0:00,27-Mar,ANTI-ULCERANTS,CHRONIC,ORALS,1,30,1/6/2020,2020,6,168927,163296,1009952,9.69766,0,0,245371.0417,,0.133333333,2.7
2935,22348,64764017530,Takeda Pharmaceuticals North America Inc,DEXILANT 04/2010 TAK,4/1/2010 0:00,27-Mar,ANTI-ULCERANTS,CHRONIC,ORALS,1,30,1/7/2020,2020,7,170822,168927,1180774,9.69766,0,0,245371.0417,,0.166666667,2.666666667
2936,22834,42858041616,Rhodes Pharmaceuticals LP,DILAUDID-5 05/1993 R/P,5/1/1993 0:00,Unspecified,PAIN,ACUTE,ORALS,1,473,1/3/2018,2018,3,32,,32,0.86395,,0,33.48275862,,0,
2937,22835,42858041616,Rhodes Pharmaceuticals LP,DILAUDID-5 05/1993 R/P,5/1/1993 0:00,Unspecified,PAIN,ACUTE,ORALS,1,473,1/4/2018,2018,4,21,32,53,0.86395,0,0,33.48275862,,0,
2938,22836,42858041616,Rhodes Pharmaceuticals LP,DILAUDID-5 05/1993 R/P,5/1/1993 0:00,Unspecified,PAIN,ACUTE,ORALS,1,473,1/5/2018,2018,5,26,21,79,0.86395,0,0,33.48275862,,0,
2939,22837,42858041616,Rhodes Pharmaceuticals LP,DILAUDID-5 05/1993 R/P,5/1/1993 0:00,Unspecified,PAIN,ACUTE,ORALS,1,473,1/6/2018,2018,6,29,26,108,0.86395,0,0,33.48275862,,0,
2940,22838,42858041616,Rhodes Pharmaceuticals LP,DILAUDID-5 05/1993 R/P,5/1/1993 0:00,Unspecified,PAIN,ACUTE,ORALS,1,473,1/7/2018,2018,7,24,29,132,0.95036,0.100017362,1,33.48275862,,0,
2941,22839,42858041616,Rhodes Pharmaceuticals LP,DILAUDID-5 05/1993 R/P,5/1/1993 0:00,Unspecified,PAIN,ACUTE,ORALS,1,473,1/8/2018,2018,8,33,24,165,0.95036,0,0,33.48275862,,0.033333333,
2942,22840,42858041616,Rhodes Pharmaceuticals LP,DILAUDID-5 05/1993 R/P,5/1/1993 0:00,Unspecified,PAIN,ACUTE,ORALS,1,473,1/9/2018,2018,9,29,33,194,0.95036,0,0,33.48275862,,0.066666667,
2943,22841,42858041616,Rhodes Pharmaceuticals LP,DILAUDID-5 05/1993 R/P,5/1/1993 0:00,Unspecified,PAIN,ACUTE,ORALS,1,473,1/10/2018,2018,10,28,29,222,0.95036,0,0,33.48275862,,0.1,
2944,22842,42858041616,Rhodes Pharmaceuticals LP,DILAUDID-5 05/1993 R/P,5/1/1993 0:00,Unspecified,PAIN,ACUTE,ORALS,1,473,1/11/2018,2018,11,25,28,247,0.95036,0,0,33.48275862,,0.133333333,
2945,22843,42858041616,Rhodes Pharmaceuticals LP,DILAUDID-5 05/1993 R/P,5/1/1993 0:00,Unspecified,PAIN,ACUTE,ORALS,1,473,1/12/2018,2018,12,65,25,312,0.95036,0,0,33.48275862,,0.166666667,
2946,22844,42858041616,Rhodes Pharmaceuticals LP,DILAUDID-5 05/1993 R/P,5/1/1993 0:00,Unspecified,PAIN,ACUTE,ORALS,1,473,1/1/2019,2019,1,52,65,52,0.95036,0,0,33.48275862,,11.96666667,
2947,22845,42858041616,Rhodes Pharmaceuticals LP,DILAUDID-5 05/1993 R/P,5/1/1993 0:00,Unspecified,PAIN,ACUTE,ORALS,1,473,1/2/2019,2019,2,47,52,99,0.95036,0,0,33.48275862,,12,
2948,22846,42858041616,Rhodes Pharmaceuticals LP,DILAUDID-5 05/1993 R/P,5/1/1993 0:00,Unspecified,PAIN,ACUTE,ORALS,1,473,1/3/2019,2019,3,66,47,165,0.95036,0,0,33.48275862,,12.03333333,
2949,22847,42858041616,Rhodes Pharmaceuticals LP,DILAUDID-5 05/1993 R/P,5/1/1993 0:00,Unspecified,PAIN,ACUTE,ORALS,1,473,1/4/2019,2019,4,108,66,273,0.95036,0,0,33.48275862,,12.06666667,
2950,22848,42858041616,Rhodes Pharmaceuticals LP,DILAUDID-5 05/1993 R/P,5/1/1993 0:00,Unspecified,PAIN,ACUTE,ORALS,1,473,1/5/2019,2019,5,54,108,327,0.95036,0,0,33.48275862,,12.1,
2951,22849,42858041616,Rhodes Pharmaceuticals LP,DILAUDID-5 05/1993 R/P,5/1/1993 0:00,Unspecified,PAIN,ACUTE,ORALS,1,473,1/6/2019,2019,6,17,54,344,0.95036,0,0,33.48275862,,12.13333333,
2952,22850,42858041616,Rhodes Pharmaceuticals LP,DILAUDID-5 05/1993 R/P,5/1/1993 0:00,Unspecified,PAIN,ACUTE,ORALS,1,473,1/7/2019,2019,7,27,17,371,0.95036,0,0,33.48275862,,12.16666667,
2953,22851,42858041616,Rhodes Pharmaceuticals LP,DILAUDID-5 05/1993 R/P,5/1/1993 0:00,Unspecified,PAIN,ACUTE,ORALS,1,473,1/8/2019,2019,8,29,27,400,0.95036,0,0,33.48275862,,12.2,
2954,22852,42858041616,Rhodes Pharmaceuticals LP,DILAUDID-5 05/1993 R/P,5/1/1993 0:00,Unspecified,PAIN,ACUTE,ORALS,1,473,1/9/2019,2019,9,23,29,423,1.00738,0.059998316,1,33.48275862,,12.23333333,
2955,22853,42858041616,Rhodes Pharmaceuticals LP,DILAUDID-5 05/1993 R/P,5/1/1993 0:00,Unspecified,PAIN,ACUTE,ORALS,1,473,1/10/2019,2019,10,30,23,453,1.00738,0,0,33.48275862,,0.033333333,
2956,22854,42858041616,Rhodes Pharmaceuticals LP,DILAUDID-5 05/1993 R/P,5/1/1993 0:00,Unspecified,PAIN,ACUTE,ORALS,1,473,1/11/2019,2019,11,37,30,490,1.00738,0,0,33.48275862,,0.066666667,
2957,22855,42858041616,Rhodes Pharmaceuticals LP,DILAUDID-5 05/1993 R/P,5/1/1993 0:00,Unspecified,PAIN,ACUTE,ORALS,1,473,1/12/2019,2019,12,37,37,527,1.00738,0,0,33.48275862,,0.1,
2958,22856,42858041616,Rhodes Pharmaceuticals LP,DILAUDID-5 05/1993 R/P,5/1/1993 0:00,Unspecified,PAIN,ACUTE,ORALS,1,473,1/1/2020,2020,1,30,37,30,1.00738,0,0,33.48275862,,11.9,
2959,22857,42858041616,Rhodes Pharmaceuticals LP,DILAUDID-5 05/1993 R/P,5/1/1993 0:00,Unspecified,PAIN,ACUTE,ORALS,1,473,1/2/2020,2020,2,16,30,46,1.00738,0,0,33.48275862,,11.93333333,
2960,22858,42858041616,Rhodes Pharmaceuticals LP,DILAUDID-5 05/1993 R/P,5/1/1993 0:00,Unspecified,PAIN,ACUTE,ORALS,1,473,1/3/2020,2020,3,15,16,61,1.00738,0,0,33.48275862,,11.96666667,
2961,22859,42858041616,Rhodes Pharmaceuticals LP,DILAUDID-5 05/1993 R/P,5/1/1993 0:00,Unspecified,PAIN,ACUTE,ORALS,1,473,1/4/2020,2020,4,17,15,78,1.00738,0,0,33.48275862,,12,
2962,22860,42858041616,Rhodes Pharmaceuticals LP,DILAUDID-5 05/1993 R/P,5/1/1993 0:00,Unspecified,PAIN,ACUTE,ORALS,1,473,1/5/2020,2020,5,17,17,95,1.00738,0,0,33.48275862,,12.03333333,
2963,22861,42858041616,Rhodes Pharmaceuticals LP,DILAUDID-5 05/1993 R/P,5/1/1993 0:00,Unspecified,PAIN,ACUTE,ORALS,1,473,1/6/2020,2020,6,18,17,113,1.00738,0,0,33.48275862,,12.06666667,
2964,22862,42858041616,Rhodes Pharmaceuticals LP,DILAUDID-5 05/1993 R/P,5/1/1993 0:00,Unspecified,PAIN,ACUTE,ORALS,1,473,1/7/2020,2020,7,19,18,132,1.00738,0,0,33.48275862,,12.1,
2965,23050,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/5/2015,2015,5,21,,21,11.1232,,0,428.8253968,,0,66.9
2966,23051,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/6/2015,2015,6,210,21,231,11.1232,0,0,428.8253968,,0,66.86666667
2967,23052,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/7/2015,2015,7,354,210,585,11.1232,0,0,428.8253968,,0,66.83333333
2968,23053,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/8/2015,2015,8,439,354,1024,11.1232,0,0,428.8253968,,0,66.8
2969,23054,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/9/2015,2015,9,486,439,1510,11.1232,0,0,428.8253968,,0,66.76666667
2970,23055,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/10/2015,2015,10,567,486,2077,11.1232,0,0,428.8253968,,0,66.73333333
2971,23056,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/11/2015,2015,11,547,567,2624,11.1232,0,0,428.8253968,,0,66.7
2972,23057,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/12/2015,2015,12,652,547,3276,11.1232,0,0,428.8253968,,0,66.66666667
2973,23058,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/1/2016,2016,1,509,652,509,12.458,0.120001438,1,428.8253968,,0,54.86666667
2974,23059,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/2/2016,2016,2,511,509,1020,12.458,0,0,428.8253968,,0.033333333,54.83333333
2975,23060,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/3/2016,2016,3,570,511,1590,12.458,0,0,428.8253968,,0.066666667,54.8
2976,23061,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/4/2016,2016,4,553,570,2143,12.458,0,0,428.8253968,,0.1,54.76666667
2977,23062,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/5/2016,2016,5,575,553,2718,12.458,0,0,428.8253968,,0.133333333,54.73333333
2978,23063,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/6/2016,2016,6,562,575,3280,12.458,0,0,428.8253968,,0.166666667,54.7
2979,23064,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/7/2016,2016,7,545,562,3825,12.458,0,0,428.8253968,,0.2,54.66666667
2980,23065,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/8/2016,2016,8,566,545,4391,12.458,0,0,428.8253968,,0.233333333,54.63333333
2981,23066,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/9/2016,2016,9,507,566,4898,12.458,0,0,428.8253968,,0.266666667,54.6
2982,23067,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/10/2016,2016,10,566,507,5464,12.458,0,0,428.8253968,,0.3,54.56666667
2983,23068,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/11/2016,2016,11,547,566,6011,12.458,0,0,428.8253968,,0.333333333,54.53333333
2984,23069,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/12/2016,2016,12,546,547,6557,12.458,0,0,428.8253968,,0.366666667,54.5
2985,23070,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/1/2017,2017,1,464,546,464,12.458,0,0,428.8253968,,12.2,42.66666667
2986,23071,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/2/2017,2017,2,438,464,902,12.458,0,0,428.8253968,,12.23333333,42.63333333
2987,23072,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/3/2017,2017,3,544,438,1446,12.458,0,0,428.8253968,,12.26666667,42.6
2988,23073,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/4/2017,2017,4,503,544,1949,12.458,0,0,428.8253968,,12.3,42.56666667
2989,23074,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/5/2017,2017,5,509,503,2458,12.458,0,0,428.8253968,,12.33333333,42.53333333
2990,23075,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/6/2017,2017,6,480,509,2938,12.458,0,0,428.8253968,,12.36666667,42.5
2991,23076,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/7/2017,2017,7,464,480,3402,12.458,0,0,428.8253968,,12.4,42.46666667
2992,23077,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/8/2017,2017,8,495,464,3897,12.458,0,0,428.8253968,,12.43333333,42.43333333
2993,23078,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/9/2017,2017,9,475,495,4372,12.458,0,0,428.8253968,,12.46666667,42.4
2994,23079,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/10/2017,2017,10,470,475,4842,13.5543,0.087999679,1,428.8253968,,12.5,42.36666667
2995,23080,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/11/2017,2017,11,465,470,5307,13.5543,0,0,428.8253968,,0.033333333,42.33333333
2996,23081,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/12/2017,2017,12,483,465,5790,13.5543,0,0,428.8253968,,0.066666667,42.3
2997,23082,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/1/2018,2018,1,439,483,439,13.5543,0,0,428.8253968,,11.86666667,30.5
2998,23083,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/2/2018,2018,2,463,439,902,13.5543,0,0,428.8253968,,11.9,30.46666667
2999,23084,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/3/2018,2018,3,482,463,1384,13.5543,0,0,428.8253968,,11.93333333,30.43333333
3000,23085,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/4/2018,2018,4,441,482,1825,13.5543,0,0,428.8253968,,11.96666667,30.4
3001,23086,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/5/2018,2018,5,445,441,2270,13.5543,0,0,428.8253968,,12,30.36666667
3002,23087,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/6/2018,2018,6,434,445,2704,13.5543,0,0,428.8253968,,12.03333333,30.33333333
3003,23088,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/7/2018,2018,7,452,434,3156,13.5543,0,0,428.8253968,,12.06666667,30.3
3004,23089,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/8/2018,2018,8,458,452,3614,13.5543,0,0,428.8253968,,12.1,30.26666667
3005,23090,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/9/2018,2018,9,404,458,4018,13.5543,0,0,428.8253968,,12.13333333,30.23333333
3006,23091,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/10/2018,2018,10,427,404,4445,13.5543,0,0,428.8253968,,12.16666667,30.2
3007,23092,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/11/2018,2018,11,409,427,4854,13.5543,0,0,428.8253968,,12.2,30.16666667
3008,23093,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/12/2018,2018,12,402,409,5256,13.5543,0,0,428.8253968,,12.23333333,30.13333333
3009,23094,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/1/2019,2019,1,334,402,334,13.5543,0,0,428.8253968,,24.03333333,18.33333333
3010,23095,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/2/2019,2019,2,315,334,649,13.5543,0,0,428.8253968,,24.06666667,18.3
3011,23096,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/3/2019,2019,3,333,315,982,13.5543,0,0,428.8253968,,24.1,18.26666667
3012,23097,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/4/2019,2019,4,349,333,1331,13.5543,0,0,428.8253968,,24.13333333,18.23333333
3013,23098,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/5/2019,2019,5,352,349,1683,13.5543,0,0,428.8253968,,24.16666667,18.2
3014,23099,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/6/2019,2019,6,327,352,2010,13.5543,0,0,428.8253968,,24.2,18.16666667
3015,23100,37686010,Meda Pharmaceuticals Inc. a division Mylan Specialty L.P.,DIPENTUM 09/1990 M+S,9/1/1990 0:00,4-Jul,GI PRODUCTS,CHRONIC,ORALS,1,100,1/7/2019,2019,7,336,327,2346,13.5543,0,0,428.8253968,,24.23333333,18.13333333
