NDC,Product,Major Class,Acute/Chronic,Prod Form,2017_02,2017_03,2017_04,2017_05,2017_06,2017_07,2017_08,2017_09,2017_10,2017_11,2017_12,2018_01,2018_02,2018_03,2018_04,2018_05,2018_06,2018_07,2018_08,2018_09,2018_10,2018_11,2018_12,2019_01,2019_02,2019_03,2019_04,2019_05,2019_06,2019_07,2019_08,2019_09,2019_10,2019_11,2019_12,2020_01,2020_02,2020_03,2020_04,2020_05,2020_06,2020_07
78063997,COSENTYX SYRINGE 03/2015 NVR,IMMUNOLOGY,CHRONIC,INJECTABLES,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17478060510,COSOPT 04/1998 AKO,MIOTICS+ANTIGLAUCOMA PREPS,CHRONIC,OPHTHALMICS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17478060401,COSOPT PF 06/2012 AKO,MIOTICS+ANTIGLAUCOMA PREPS,CHRONIC,OPHTHALMICS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50242071701,COTELLIC 11/2015 GTC,ONCOLOGICS,ACUTE,ORALS,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56016801,COUMADIN 01/1954 DPT,ANTICOAGULANTS,CHRONIC,ORALS,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6095154,COZAAR 05/1995 MSD,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32121201,CREON 12 07/2009 AV1,ANTI-INFLAMMATORY AND DIGESTIVE ENZYMES AND MODULA,CHRONIC,ORALS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32122401,CREON 24 07/2009 AV1,ANTI-INFLAMMATORY AND DIGESTIVE ENZYMES AND MODULA,CHRONIC,ORALS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32120370,CREON 3 08/2011 AV1,ANTI-INFLAMMATORY AND DIGESTIVE ENZYMES AND MODULA,CHRONIC,ORALS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32301613,CREON 36 05/2013 AV1,ANTI-INFLAMMATORY AND DIGESTIVE ENZYMES AND MODULA,CHRONIC,ORALS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32120601,CREON 6 07/2009 AV1,ANTI-INFLAMMATORY AND DIGESTIVE ENZYMES AND MODULA,CHRONIC,ORALS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
469032014,CRESEMBA 04/2015 AES,SYST ANTIFUNGALS,ACUTE,ORALS,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310075139,CRESTOR 08/2003 AZN,LIPID REGULATORS,CHRONIC,ORALS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23615004,CRINONE 02/2001 ALL,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",ACUTE,VAGINALS,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6057362,CRIXIVAN 05/1996 MSD,HIV ANTIVIRALS,CHRONIC,ORALS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69794020301,CRYSVITA 05/2018 UYX,PAIN,CHRONIC,INJECTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
67919001101,CUBICIN 11/2003 MSD,ANTIBACTERIALS,ACUTE,INJECTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67919001201,CUBICIN RF 08/2016 MSD,ANTIBACTERIALS,ACUTE,INJECTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25010070515,CUPRIMINE 11/1977 B.U,IMMUNOLOGY,CHRONIC,ORALS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10337043404,CUTIVATE 07/1991 PDM,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259050116,CUVPOSA 04/2011 MRZ,GI PRODUCTS,ACUTE,ORALS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65039515,CYCLOGYL 09/1976 A7C,"OPHTHALMOLOGY, GENERAL",CHRONIC,OPHTHALMICS,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111410,CYKLOKAPRON 06/1987 PFZ,BLOOD COAGULATION,ACUTE,INJECTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2323560,CYMBALTA 08/2004 LLY,MENTAL HEALTH,CHRONIC,ORALS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2766901,CYRAMZA 05/2014 LLY,ONCOLOGICS,ACUTE,INJECTABLES,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
52276040001,CYSTADANE 08/1997 ORP,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,ORALS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
378904001,CYSTAGON 02/2001 MYN,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,ORALS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54482002001,CYSTARAN 05/2013 LNB,"OPHTHALMOLOGY, GENERAL",CHRONIC,OPHTHALMICS,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
44206053211,CYTOGAM 12/1991 CSL,SPEC IMMUNOGLOBULINS & ANTITOXIC SERA,ACUTE,INJECTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60793011501,CYTOMEL 11/1987 PFZ,THYROID ANTI-THYROID AND IODINE PREPS,CHRONIC,ORALS,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25145120,CYTOTEC 02/1989 PFZ,ANTI-ULCERANTS,CHRONIC,ORALS,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66490004101,D.H.E.-45 04/1976 B.U,PAIN,ACUTE,INJECTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3001101,DAKLINZA 07/2015 BMP,VIRAL HEPATITIS,ACUTE,ORALS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310008828,DALIRESP 05/2011 AZN,RESPIRATORY AGENTS,CHRONIC,ORALS,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57970010001,DALVANCE 07/2014 ALL,ANTIBACTERIALS,ACUTE,INJECTABLES,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42023012401,DANTRIUM 12/1974 P.H,PAIN,ACUTE,ORALS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52054033095,DARAPRIM 05/1975 V-Y,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",ACUTE,ORALS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57894050205,DARZALEX 11/2015 JAN,ONCOLOGICS,ACUTE,INJECTABLES,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
69153130,DAURISMO 12/2018 PFZ,ONCOLOGICS,ACUTE,ORALS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25138131,DAYPRO 01/1993 PFZ,PAIN,CHRONIC,ORALS,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75002600,DDAVP 02/1981 FER,OTHER HORMONES,CHRONIC,ORALS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58463001008,DECADRON 12/1964 P2G,"CORTICOSTEROIDS, PLAIN & COMBO",ACUTE,ORALS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42023011001,DELESTROGEN 11/1987 P.H,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",CHRONIC,INJECTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6500701,DELSTRIGO 09/2018 MSD,HIV ANTIVIRALS,CHRONIC,ORALS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
69668012020,DELTASONE 04/1972 SN7,"CORTICOSTEROIDS, PLAIN & COMBO",ACUTE,ORALS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37351001,DEMADEX 02/1994 M+S,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409117630,DEMEROL 07/1975 PFZ,PAIN,ACUTE,INJECTABLES,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30698033701,DEMEROL 10/1983 VDS,PAIN,ACUTE,ORALS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25010030515,DEMSER 11/1979 B.U,"ANTIHYPERTENSIVES, PLAIN & COMBO",ACUTE,ORALS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
378972055,DENAVIR 12/1996 MYN,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74568113,DEPAKENE 02/1978 AV1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74621213,DEPAKOTE 04/1983 AV1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74382611,DEPAKOTE ER 09/2000 AV1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74611411,DEPAKOTE SPRINKLES 11/1989 AV1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9027101,DEPO-ESTRADIOL 03/1973 PFZ,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",CHRONIC,INJECTABLES,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9027401,DEPO-MEDROL 04/1975 PFZ,"CORTICOSTEROIDS, PLAIN & COMBO",ACUTE,INJECTABLES,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9062601,DEPO-PROVERA 07/1975 PFZ,ONCOLOGICS,CHRONIC,INJECTABLES,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9470913,DEPO-SUBQ PROVERA 104 05/2005 PFZ,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",ACUTE,INJECTABLES,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9008510,DEPO-TESTOSTERONE 11/1987 PFZ,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",ACUTE,INJECTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187518260,DERMATOP 11/1993 B.U,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61958200201,DESCOVY 04/2016 GS-,HIV ANTIVIRALS,CHRONIC,ORALS,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
78046791,DESFERAL MESY 01/1976 NVR,ALL OTHER THERAPEUTICS,ACUTE,INJECTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52026108,DESOGEN-28 01/1993 ORG,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55292010201,DESOXYN 11/1987 RCI,ADHD,CHRONIC,ORALS,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9454102,DETROL 03/1998 PFZ,URINARY INCONTINENCE,CHRONIC,ORALS,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9519001,DETROL LA 01/2001 PFZ,URINARY INCONTINENCE,CHRONIC,ORALS,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52054051209,DEXEDRINE 09/1964 AM9,ADHD,CHRONIC,ORALS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64764017130,DEXILANT 04/2010 TAK,ANTI-ULCERANTS,CHRONIC,ORALS,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51285075402,DIAMOX SEQUELS 07/1997 TVB,MIOTICS+ANTIGLAUCOMA PREPS,CHRONIC,ORALS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59212000101,DIBENZYLINE 11/1987 AZ/,OTHER CARDIOVASCULARS,ACUTE,ORALS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299591045,DIFFERIN 09/1996 GLD,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52015008001,DIFICID 07/2011 MSD,GI PRODUCTS,ACUTE,ORALS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
49342030,DIFLUCAN 02/1990 PFZ,SYST ANTIFUNGALS,ACUTE,ORALS,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71000724,DILANTIN 09/1976 PFZ,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
71221420,DILANTIN-125 10/1981 PFZ,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42858012201,DILAUDID 07/1975 R/P,PAIN,ACUTE,ORALS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42858041616,DILAUDID-5 05/1993 R/P,PAIN,ACUTE,ORALS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
78035834,DIOVAN 02/1997 NVR,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78031434,DIOVAN HCT 03/1998 NVR,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37686010,DIPENTUM 09/1990 M+S,GI PRODUCTS,CHRONIC,ORALS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63323026929,DIPRIVAN 11/1989 FK2,PAIN,ACUTE,INJECTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85057502,DIPROLENE 08/1983 MSD,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85051701,DIPROLENE AF 06/1987 MSD,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75854020110,DISALCID 07/1977 AV6,PAIN,ACUTE,ORALS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50458080501,DITROPAN XL 01/1999 MCN,URINARY INCONTINENCE,CHRONIC,ORALS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65649031112,DIURIL 01/2002 SAX,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71369002010,DOPTELET 06/2018 AKX,THROMBOPOIETIN AGONISTS,CHRONIC,ORALS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61825016510,DORAL 12/1989 GT/,OTHER CNS,ACUTE,ORALS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59630030910,DORIBAX 10/2007 SGI,ANTIBACTERIALS,ACUTE,INJECTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49702024613,DOVATO 04/2019 VII,HIV ANTIVIRALS,CHRONIC,ORALS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50222026006,DOVONEX 02/1994 LEO,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
59676096001,DOXIL 12/1995 BPD,ONCOLOGICS,ACUTE,INJECTABLES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30698049301,DRISDOL 08/1975 VDS,VITAMINS & MINERALS,ACUTE,ORALS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72124000101,DUAKLIR 10/2019 CC/,RESPIRATORY AGENTS,CHRONIC,LUNG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8112312,DUAVEE 02/2014 PFZ,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",CHRONIC,ORALS,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
44118075030,DUET DHA BALANCED 11/2010 EO0,VITAMINS & MINERALS,ACUTE,OTHER SYSTEMICS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64764030230,DUETACT 10/2006 TAK,ANTIDIABETICS,CHRONIC,ORALS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85222301,DULERA 07/2010 MSD,RESPIRATORY AGENTS,CHRONIC,INHALANTS,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24591401,DUPIXENT 03/2017 S.A,IMMUNOLOGY,CHRONIC,INJECTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50458009005,DURAGESIC 04/1991 JAN,PAIN,ACUTE,INSERTS/IMPLANTS,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65924007,DUREZOL 10/2008 NSV,"OPHTHALMOLOGY, GENERAL",ACUTE,OPHTHALMICS,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
