,NDC,Manufacturer,Product,Product Launch Date,Estimated LOE Date,Major Class,Acute/Chronic,Prod Form,Pack Size,Pack Quantity,Date,Year,Month,TRx,Previous_TRx,TRx_cumulative,WAC,Pct_change,Changed,total_avg_TRx,
4922,27505000405,US WorldMeds,APOKYN 06/2004 USW,6/1/2004 0:00,9-Apr,NERVOUS SYSTEM DISORDERS,CHRONIC,INJECTABLES,5,3,6/1/2019,2019,6,120,127,835,352.66667,0,0,127.8194444,
4923,27505000405,US WorldMeds,APOKYN 06/2004 USW,6/1/2004 0:00,9-Apr,NERVOUS SYSTEM DISORDERS,CHRONIC,INJECTABLES,5,3,7/1/2019,2019,7,142,120,977,352.66667,0,0,127.8194444,
4924,27505000405,US WorldMeds,APOKYN 06/2004 USW,6/1/2004 0:00,9-Apr,NERVOUS SYSTEM DISORDERS,CHRONIC,INJECTABLES,5,3,8/1/2019,2019,8,114,142,1091,352.66667,0,0,127.8194444,
4925,27505000405,US WorldMeds,APOKYN 06/2004 USW,6/1/2004 0:00,9-Apr,NERVOUS SYSTEM DISORDERS,CHRONIC,INJECTABLES,5,3,9/1/2019,2019,9,114,114,1205,352.66667,0,0,127.8194444,
4926,27505000405,US WorldMeds,APOKYN 06/2004 USW,6/1/2004 0:00,9-Apr,NERVOUS SYSTEM DISORDERS,CHRONIC,INJECTABLES,5,3,10/1/2019,2019,10,156,114,1361,352.66667,0,0,127.8194444,
4927,27505000405,US WorldMeds,APOKYN 06/2004 USW,6/1/2004 0:00,9-Apr,NERVOUS SYSTEM DISORDERS,CHRONIC,INJECTABLES,5,3,11/1/2019,2019,11,95,156,1456,366.66667,0.039697542,1,127.8194444,
4928,27505000405,US WorldMeds,APOKYN 06/2004 USW,6/1/2004 0:00,9-Apr,NERVOUS SYSTEM DISORDERS,CHRONIC,INJECTABLES,5,3,12/1/2019,2019,12,125,95,1581,366.66667,0,0,127.8194444,
4929,27505000405,US WorldMeds,APOKYN 06/2004 USW,6/1/2004 0:00,9-Apr,NERVOUS SYSTEM DISORDERS,CHRONIC,INJECTABLES,5,3,1/1/2020,2020,1,92,125,92,366.66667,0,0,127.8194444,
4930,27505000405,US WorldMeds,APOKYN 06/2004 USW,6/1/2004 0:00,9-Apr,NERVOUS SYSTEM DISORDERS,CHRONIC,INJECTABLES,5,3,2/1/2020,2020,2,127,92,219,366.66667,0,0,127.8194444,
4931,27505000405,US WorldMeds,APOKYN 06/2004 USW,6/1/2004 0:00,9-Apr,NERVOUS SYSTEM DISORDERS,CHRONIC,INJECTABLES,5,3,3/1/2020,2020,3,139,127,358,366.66667,0,0,127.8194444,
4932,27505000405,US WorldMeds,APOKYN 06/2004 USW,6/1/2004 0:00,9-Apr,NERVOUS SYSTEM DISORDERS,CHRONIC,INJECTABLES,5,3,4/1/2020,2020,4,140,139,498,366.66667,0,0,127.8194444,
4933,27505000405,US WorldMeds,APOKYN 06/2004 USW,6/1/2004 0:00,9-Apr,NERVOUS SYSTEM DISORDERS,CHRONIC,INJECTABLES,5,3,5/1/2020,2020,5,86,140,584,366.66667,0,0,127.8194444,
4934,27505000405,US WorldMeds,APOKYN 06/2004 USW,6/1/2004 0:00,9-Apr,NERVOUS SYSTEM DISORDERS,CHRONIC,INJECTABLES,5,3,6/1/2020,2020,6,143,86,727,366.66667,0,0,127.8194444,
4935,27505000405,US WorldMeds,APOKYN 06/2004 USW,6/1/2004 0:00,9-Apr,NERVOUS SYSTEM DISORDERS,CHRONIC,INJECTABLES,5,3,7/1/2020,2020,7,106,143,833,366.66667,0,0,127.8194444,
5152,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,8/1/2014,2014,8,253,,253,32.31666,,0,132.0138889,
5153,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,9/1/2014,2014,9,231,253,484,32.31666,0,0,132.0138889,
5154,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,10/1/2014,2014,10,237,231,721,35.54833,0.100000124,1,132.0138889,
5155,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,11/1/2014,2014,11,212,237,933,35.54833,0,0,132.0138889,
5156,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,12/1/2014,2014,12,314,212,1247,35.54833,0,0,132.0138889,
5157,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,1/1/2015,2015,1,223,314,223,35.54833,0,0,132.0138889,
5158,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,2/1/2015,2015,2,184,223,407,35.54833,0,0,132.0138889,
5159,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,3/1/2015,2015,3,214,184,621,35.54833,0,0,132.0138889,
5160,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,4/1/2015,2015,4,223,214,844,39.10333,0.100004698,1,132.0138889,
5161,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,5/1/2015,2015,5,364,223,1208,39.10333,0,0,132.0138889,
5162,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,6/1/2015,2015,6,318,364,1526,39.10333,0,0,132.0138889,
5163,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,7/1/2015,2015,7,168,318,1694,39.10333,0,0,132.0138889,
5164,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,8/1/2015,2015,8,208,168,1902,39.10333,0,0,132.0138889,
5165,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,9/1/2015,2015,9,350,208,2252,39.10333,0,0,132.0138889,
5166,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,10/1/2015,2015,10,257,350,2509,39.10333,0,0,132.0138889,
5167,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,11/1/2015,2015,11,223,257,2732,39.10333,0,0,132.0138889,
5168,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,12/1/2015,2015,12,190,223,2922,39.10333,0,0,132.0138889,
5169,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,1/1/2016,2016,1,188,190,188,39.10333,0,0,132.0138889,
5170,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,2/1/2016,2016,2,196,188,384,39.10333,0,0,132.0138889,
5171,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,3/1/2016,2016,3,184,196,568,39.10333,0,0,132.0138889,
5172,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,4/1/2016,2016,4,159,184,727,39.10333,0,0,132.0138889,
5173,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,5/1/2016,2016,5,171,159,898,39.10333,0,0,132.0138889,
5174,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,6/1/2016,2016,6,138,171,1036,39.10333,0,0,132.0138889,
5175,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,7/1/2016,2016,7,134,138,1170,39.10333,0,0,132.0138889,
5176,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,8/1/2016,2016,8,156,134,1326,39.10333,0,0,132.0138889,
5177,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,9/1/2016,2016,9,128,156,1454,39.10333,0,0,132.0138889,
5178,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,10/1/2016,2016,10,136,128,1590,39.10333,0,0,132.0138889,
5179,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,11/1/2016,2016,11,143,136,1733,39.10333,0,0,132.0138889,
5180,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,12/1/2016,2016,12,128,143,1861,39.10333,0,0,132.0138889,
5181,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,1/1/2017,2017,1,126,128,126,39.10333,0,0,132.0138889,
5182,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,2/1/2017,2017,2,102,126,228,39.10333,0,0,132.0138889,
5183,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,3/1/2017,2017,3,115,102,343,39.10333,0,0,132.0138889,
5184,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,4/1/2017,2017,4,98,115,441,39.10333,0,0,132.0138889,
5185,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,5/1/2017,2017,5,98,98,539,39.10333,0,0,132.0138889,
5186,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,6/1/2017,2017,6,112,98,651,39.10333,0,0,132.0138889,
5187,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,7/1/2017,2017,7,95,112,746,39.10333,0,0,132.0138889,
5188,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,8/1/2017,2017,8,89,95,835,39.10333,0,0,132.0138889,
5189,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,9/1/2017,2017,9,102,89,937,39.10333,0,0,132.0138889,
5190,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,10/1/2017,2017,10,84,102,1021,39.10333,0,0,132.0138889,
5191,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,11/1/2017,2017,11,98,84,1119,39.10333,0,0,132.0138889,
5192,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,12/1/2017,2017,12,100,98,1219,39.10333,0,0,132.0138889,
5193,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,1/1/2018,2018,1,87,100,87,39.10333,0,0,132.0138889,
5194,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,2/1/2018,2018,2,83,87,170,39.10333,0,0,132.0138889,
5195,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,3/1/2018,2018,3,115,83,285,39.10333,0,0,132.0138889,
5196,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,4/1/2018,2018,4,75,115,360,39.10333,0,0,132.0138889,
5197,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,5/1/2018,2018,5,79,75,439,39.10333,0,0,132.0138889,
5198,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,6/1/2018,2018,6,117,79,556,39.10333,0,0,132.0138889,
5199,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,7/1/2018,2018,7,61,117,617,39.10333,0,0,132.0138889,
5200,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,8/1/2018,2018,8,95,61,712,39.10333,0,0,132.0138889,
5201,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,9/1/2018,2018,9,78,95,790,39.10333,0,0,132.0138889,
5202,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,10/1/2018,2018,10,73,78,863,39.10333,0,0,132.0138889,
5203,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,11/1/2018,2018,11,94,73,957,39.10333,0,0,132.0138889,
5204,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,12/1/2018,2018,12,73,94,1030,39.10333,0,0,132.0138889,
5205,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,1/1/2019,2019,1,74,73,74,39.10333,0,0,132.0138889,
5206,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,2/1/2019,2019,2,61,74,135,39.10333,0,0,132.0138889,
5207,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,3/1/2019,2019,3,84,61,219,39.10333,0,0,132.0138889,
5208,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,4/1/2019,2019,4,68,84,287,39.10333,0,0,132.0138889,
5209,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,5/1/2019,2019,5,67,68,354,39.10333,0,0,132.0138889,
5210,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,6/1/2019,2019,6,66,67,420,40.98033,0.048001027,1,132.0138889,
5211,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,7/1/2019,2019,7,56,66,476,40.98033,0,0,132.0138889,
5212,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,8/1/2019,2019,8,66,56,542,40.98033,0,0,132.0138889,
5213,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,9/1/2019,2019,9,61,66,603,40.98033,0,0,132.0138889,
5214,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,10/1/2019,2019,10,59,61,662,40.98033,0,0,132.0138889,
5215,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,11/1/2019,2019,11,57,59,719,40.98033,0,0,132.0138889,
5216,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,12/1/2019,2019,12,58,57,777,40.98033,0,0,132.0138889,
5217,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,1/1/2020,2020,1,62,58,62,40.98033,0,0,132.0138889,
5218,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,2/1/2020,2020,2,94,62,156,43.19333,0.054001517,1,132.0138889,
5219,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,3/1/2020,2020,3,68,94,224,43.19333,0,0,132.0138889,
5220,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,4/1/2020,2020,4,68,68,292,43.19333,0,0,132.0138889,
5221,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,5/1/2020,2020,5,56,68,348,43.19333,0,0,132.0138889,
5222,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,6/1/2020,2020,6,54,56,402,43.19333,0,0,132.0138889,
5223,88216130,Sanofi U.S. LLC,ARAVA 09/1998 S.A,9/1/1998 0:00,5-Aug,IMMUNOLOGY,CHRONIC,ORALS,1,30,7/1/2020,2020,7,47,54,449,43.19333,0,0,132.0138889,
5296,78061915,Sunovion Pharmaceuticals Inc.,ARCAPTA NEOHALER 03/2012 S8R,3/1/2012 0:00,25-Feb,RESPIRATORY AGENTS,CHRONIC,LUNG,1,30,1/1/2017,2017,1,931,,931,7.12033,,0,556.5294118,
5297,78061915,Sunovion Pharmaceuticals Inc.,ARCAPTA NEOHALER 03/2012 S8R,3/1/2012 0:00,25-Feb,RESPIRATORY AGENTS,CHRONIC,LUNG,1,30,2/1/2017,2017,2,826,931,1757,7.12033,0,0,556.5294118,
5298,78061915,Sunovion Pharmaceuticals Inc.,ARCAPTA NEOHALER 03/2012 S8R,3/1/2012 0:00,25-Feb,RESPIRATORY AGENTS,CHRONIC,LUNG,1,30,3/1/2017,2017,3,850,826,2607,7.12033,0,0,556.5294118,
5299,78061915,Sunovion Pharmaceuticals Inc.,ARCAPTA NEOHALER 03/2012 S8R,3/1/2012 0:00,25-Feb,RESPIRATORY AGENTS,CHRONIC,LUNG,1,30,4/1/2017,2017,4,775,850,3382,7.12033,0,0,556.5294118,
5300,78061915,Sunovion Pharmaceuticals Inc.,ARCAPTA NEOHALER 03/2012 S8R,3/1/2012 0:00,25-Feb,RESPIRATORY AGENTS,CHRONIC,LUNG,1,30,5/1/2017,2017,5,809,775,4191,7.82,0.098263704,1,556.5294118,
5301,78061915,Sunovion Pharmaceuticals Inc.,ARCAPTA NEOHALER 03/2012 S8R,3/1/2012 0:00,25-Feb,RESPIRATORY AGENTS,CHRONIC,LUNG,1,30,6/1/2017,2017,6,756,809,4947,7.82,0,0,556.5294118,
5302,78061915,Sunovion Pharmaceuticals Inc.,ARCAPTA NEOHALER 03/2012 S8R,3/1/2012 0:00,25-Feb,RESPIRATORY AGENTS,CHRONIC,LUNG,1,30,7/1/2017,2017,7,762,756,5709,7.82,0,0,556.5294118,
5303,78061915,Sunovion Pharmaceuticals Inc.,ARCAPTA NEOHALER 03/2012 S8R,3/1/2012 0:00,25-Feb,RESPIRATORY AGENTS,CHRONIC,LUNG,1,30,8/1/2017,2017,8,784,762,6493,7.82,0,0,556.5294118,
5304,78061915,Sunovion Pharmaceuticals Inc.,ARCAPTA NEOHALER 03/2012 S8R,3/1/2012 0:00,25-Feb,RESPIRATORY AGENTS,CHRONIC,LUNG,1,30,9/1/2017,2017,9,679,784,7172,7.82,0,0,556.5294118,
5305,78061915,Sunovion Pharmaceuticals Inc.,ARCAPTA NEOHALER 03/2012 S8R,3/1/2012 0:00,25-Feb,RESPIRATORY AGENTS,CHRONIC,LUNG,1,30,10/1/2017,2017,10,688,679,7860,7.82,0,0,556.5294118,
5306,78061915,Sunovion Pharmaceuticals Inc.,ARCAPTA NEOHALER 03/2012 S8R,3/1/2012 0:00,25-Feb,RESPIRATORY AGENTS,CHRONIC,LUNG,1,30,11/1/2017,2017,11,674,688,8534,7.82,0,0,556.5294118,
5307,78061915,Sunovion Pharmaceuticals Inc.,ARCAPTA NEOHALER 03/2012 S8R,3/1/2012 0:00,25-Feb,RESPIRATORY AGENTS,CHRONIC,LUNG,1,30,12/1/2017,2017,12,572,674,9106,7.82,0,0,556.5294118,
5308,78061915,Sunovion Pharmaceuticals Inc.,ARCAPTA NEOHALER 03/2012 S8R,3/1/2012 0:00,25-Feb,RESPIRATORY AGENTS,CHRONIC,LUNG,1,30,2/1/2018,2018,2,143,572,143,8.59,0.098465473,1,556.5294118,
5309,78061915,Sunovion Pharmaceuticals Inc.,ARCAPTA NEOHALER 03/2012 S8R,3/1/2012 0:00,25-Feb,RESPIRATORY AGENTS,CHRONIC,LUNG,1,30,3/1/2018,2018,3,100,143,243,8.59,0,0,556.5294118,
5310,78061915,Sunovion Pharmaceuticals Inc.,ARCAPTA NEOHALER 03/2012 S8R,3/1/2012 0:00,25-Feb,RESPIRATORY AGENTS,CHRONIC,LUNG,1,30,4/1/2018,2018,4,43,100,286,8.59,0,0,556.5294118,
5311,78061915,Sunovion Pharmaceuticals Inc.,ARCAPTA NEOHALER 03/2012 S8R,3/1/2012 0:00,25-Feb,RESPIRATORY AGENTS,CHRONIC,LUNG,1,30,5/1/2018,2018,5,43,43,329,8.59,0,0,556.5294118,
5312,78061915,Sunovion Pharmaceuticals Inc.,ARCAPTA NEOHALER 03/2012 S8R,3/1/2012 0:00,25-Feb,RESPIRATORY AGENTS,CHRONIC,LUNG,1,30,6/1/2018,2018,6,26,43,355,8.59,0,0,556.5294118,
5612,65757050003,Alkermes Inc,ARISTADA INITIO 07/2018 AK9,7/1/2018 0:00,30-Jun,MENTAL HEALTH,CHRONIC,INJECTABLES,1,2.4,9/1/2018,2018,9,102,,102,778.98333,,0,244.826087,
5613,65757050003,Alkermes Inc,ARISTADA INITIO 07/2018 AK9,7/1/2018 0:00,30-Jun,MENTAL HEALTH,CHRONIC,INJECTABLES,1,2.4,10/1/2018,2018,10,131,102,233,778.98333,0,0,244.826087,
5614,65757050003,Alkermes Inc,ARISTADA INITIO 07/2018 AK9,7/1/2018 0:00,30-Jun,MENTAL HEALTH,CHRONIC,INJECTABLES,1,2.4,11/1/2018,2018,11,137,131,370,778.98333,0,0,244.826087,
5615,65757050003,Alkermes Inc,ARISTADA INITIO 07/2018 AK9,7/1/2018 0:00,30-Jun,MENTAL HEALTH,CHRONIC,INJECTABLES,1,2.4,12/1/2018,2018,12,123,137,493,778.98333,0,0,244.826087,
5616,65757050003,Alkermes Inc,ARISTADA INITIO 07/2018 AK9,7/1/2018 0:00,30-Jun,MENTAL HEALTH,CHRONIC,INJECTABLES,1,2.4,1/1/2019,2019,1,145,123,145,778.98333,0,0,244.826087,
5617,65757050003,Alkermes Inc,ARISTADA INITIO 07/2018 AK9,7/1/2018 0:00,30-Jun,MENTAL HEALTH,CHRONIC,INJECTABLES,1,2.4,2/1/2019,2019,2,199,145,344,778.98333,0,0,244.826087,
5618,65757050003,Alkermes Inc,ARISTADA INITIO 07/2018 AK9,7/1/2018 0:00,30-Jun,MENTAL HEALTH,CHRONIC,INJECTABLES,1,2.4,3/1/2019,2019,3,199,199,543,825.72083,0.059998075,1,244.826087,
5619,65757050003,Alkermes Inc,ARISTADA INITIO 07/2018 AK9,7/1/2018 0:00,30-Jun,MENTAL HEALTH,CHRONIC,INJECTABLES,1,2.4,4/1/2019,2019,4,210,199,753,825.72083,0,0,244.826087,
5620,65757050003,Alkermes Inc,ARISTADA INITIO 07/2018 AK9,7/1/2018 0:00,30-Jun,MENTAL HEALTH,CHRONIC,INJECTABLES,1,2.4,5/1/2019,2019,5,235,210,988,825.72083,0,0,244.826087,
5621,65757050003,Alkermes Inc,ARISTADA INITIO 07/2018 AK9,7/1/2018 0:00,30-Jun,MENTAL HEALTH,CHRONIC,INJECTABLES,1,2.4,6/1/2019,2019,6,234,235,1222,825.72083,0,0,244.826087,
5622,65757050003,Alkermes Inc,ARISTADA INITIO 07/2018 AK9,7/1/2018 0:00,30-Jun,MENTAL HEALTH,CHRONIC,INJECTABLES,1,2.4,7/1/2019,2019,7,243,234,1465,825.72083,0,0,244.826087,
5623,65757050003,Alkermes Inc,ARISTADA INITIO 07/2018 AK9,7/1/2018 0:00,30-Jun,MENTAL HEALTH,CHRONIC,INJECTABLES,1,2.4,8/1/2019,2019,8,301,243,1766,825.72083,0,0,244.826087,
5624,65757050003,Alkermes Inc,ARISTADA INITIO 07/2018 AK9,7/1/2018 0:00,30-Jun,MENTAL HEALTH,CHRONIC,INJECTABLES,1,2.4,9/1/2019,2019,9,306,301,2072,825.72083,0,0,244.826087,
5625,65757050003,Alkermes Inc,ARISTADA INITIO 07/2018 AK9,7/1/2018 0:00,30-Jun,MENTAL HEALTH,CHRONIC,INJECTABLES,1,2.4,10/1/2019,2019,10,366,306,2438,825.72083,0,0,244.826087,
5626,65757050003,Alkermes Inc,ARISTADA INITIO 07/2018 AK9,7/1/2018 0:00,30-Jun,MENTAL HEALTH,CHRONIC,INJECTABLES,1,2.4,11/1/2019,2019,11,281,366,2719,825.72083,0,0,244.826087,
