Date,Major Class,Class_wght_pct_change_y/y
2016_10,ANTIGOUT PREPS,0.10249014149849223
2016_10,"ANTIHYPERTENSIVES, PLAIN & COMBO",0.16053101368194955
2016_10,ANTITUBERCULARS,0.17610514163615368
2016_10,"ANTIVIRALS, HERPES",0.12951557635507063
2016_10,BLOOD COAGULATION,0.0019596168998786893
2016_10,BPH (BENIGN PROSTATIC HYPERTROPHY),0.004978507445461068
2016_10,"CANCER DETOX AG, ANTI-NAUSEANTS",0.18385041102453156
2016_10,"CORTICOSTEROIDS, PLAIN & COMBO",0.15826412363865122
2016_10,"COUGH COLD, INCL FLU ANTIVIRALS",0.08997145572750982
2016_10,DERMATOLOGICS,0.031926973083653054
2016_10,DIAGNOSTIC EQUIP & ACCESSORIES & ALLERGEN TESTS,0.039384458495398345
2016_10,DIETETICS,0.14998870566975375
2016_10,EAR TREATMENTS&EYE-EAR COMBOS,0.0990934008011808
2016_10,ERECTILE DYSFUNCTION,0.25823258829690704
2016_10,ERYTHROPOIETINS,0.04962209740619133
2016_10,GENITO-URINARY ANTIBACTERIALS & ANTISEPTICS & ANTI,0.1956582590652488
2016_10,GI PRODUCTS,0.0854120957127945
2016_10,GROWTH HORMONES,0.1124988318099962
2016_10,HEMATOPOIETIC GROWTH FACTORS,0.08990416969601531
2016_10,HIV ANTIVIRALS,0.07984903216377952
2016_10,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",0.14237385846759537
2016_10,HYPOTHALAMIC HORMONES,0.10105918060377801
2016_10,IMMUNOLOGY,0.14466939619552413
2016_10,IMMUNOSUPPRESSANTS,0.08264501304872088
2016_10,"INTERFERONS, EXCL MS MARKET",0.12375992359895419
2016_10,J07D6 TUBERCULOSIS VACCINES,0.0
2016_10,LABOUR INDUCERS,0.0
2016_10,LIPID REGULATORS,0.1810546375840039
2016_10,MENTAL HEALTH,0.09589635932930908
2016_10,MIOTICS+ANTIGLAUCOMA PREPS,0.09315786461434535
2016_10,MULTIPLE SCLEROSIS,0.08539781782294584
2016_10,"NASAL PREPS, TOPICAL",0.0846686086341824
2016_10,NERVOUS SYSTEM DISORDERS,0.11993408787049041
2016_10,OCULAR ANTINEOVASCULARISATION,0.0
2016_10,ONCOLOGICS,0.08061332398576386
2016_10,"OPHTHALMOLOGY, GENERAL",0.004495958644091015
2016_10,OSTEOPOROSIS,0.25954312769234483
2016_10,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,0.043076530374527376
2016_10,OTHER CARDIOVASCULARS,0.1511124222986515
2016_10,OTHER CNS,0.06883388970575587
2016_10,OTHER HAEMATOLOGICALS,0.041642235355173404
2016_10,OTHER HORMONES,0.11598622513701945
2016_10,PAIN,0.184084131442923
2016_10,RESPIRATORY AGENTS,0.07737365833476255
2016_10,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",0.028067410746886574
2016_10,SYST ANTIFUNGALS,0.03989692926275303
2016_10,THROMBOPOIETIN AGONISTS,0.09200769019500132
2016_10,THYROID ANTI-THYROID AND IODINE PREPS,0.1223693581294141
2016_10,URINARY INCONTINENCE,0.09645986579236464
2016_10,"VACCINES (PURE, COMB, OTHER)",0.05431061676884055
2016_10,VIRAL HEPATITIS,0.016642438135378582
2016_10,VITAMINS & MINERALS,0.1245739191490738
2016_11,A.C.T.H.,0.0
2016_11,ADHD,0.12593966951761398
2016_11,ALL OTHER THERAPEUTICS,0.11459339453332115
2016_11,ALL OTHER UROLOGICAL,0.12016084581899013
2016_11,"ALLERGY, SYSTEMIC & NASAL",0.028635440230903524
2016_11,ANTI-ALZHEIMERS,0.1133829861556403
2016_11,"ANTI-ANAEMICS, IRON AND ALL COMBINATIONS",0.05789823414117942
2016_11,ANTI-INFLAMMATORY AND DIGESTIVE ENZYMES AND MODULA,0.0395435496351124
2016_11,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",0.06671432250062834
2016_11,ANTI-ULCERANTS,0.06107818689566138
2016_11,ANTIBACTERIALS,0.13372386411985113
2016_11,ANTICOAGULANTS,0.08962590982246507
2016_11,ANTIDIABETICS,0.07653850639842877
2016_11,ANTIGOUT PREPS,0.10249014149849225
2016_11,"ANTIHYPERTENSIVES, PLAIN & COMBO",0.14646276895201038
2016_11,ANTITUBERCULARS,0.16953784470723332
2016_11,"ANTIVIRALS, HERPES",0.12868719227242753
2016_11,BLOOD COAGULATION,0.0014976508976096154
2016_11,BPH (BENIGN PROSTATIC HYPERTROPHY),0.00507028736810416
2016_11,"CANCER DETOX AG, ANTI-NAUSEANTS",0.18459950126297603
2016_11,"CORTICOSTEROIDS, PLAIN & COMBO",0.15506425872250906
2016_11,"COUGH COLD, INCL FLU ANTIVIRALS",0.08997124758180197
2016_11,DERMATOLOGICS,0.03238616088970221
2016_11,DIAGNOSTIC EQUIP & ACCESSORIES & ALLERGEN TESTS,0.03424480013609452
2016_11,DIETETICS,0.0
2016_11,EAR TREATMENTS&EYE-EAR COMBOS,0.0990934008011808
2016_11,ERECTILE DYSFUNCTION,0.25821247812177356
2016_11,ERYTHROPOIETINS,0.04963381663763064
2016_11,GENITO-URINARY ANTIBACTERIALS & ANTISEPTICS & ANTI,0.196037099095422
2016_11,GI PRODUCTS,0.08573146840964219
2016_11,GROWTH HORMONES,0.11132614161761972
2016_11,HEMATOPOIETIC GROWTH FACTORS,0.08959843035641774
2016_11,HIV ANTIVIRALS,0.079423132449835
2016_11,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",0.14142068589197215
2016_11,HYPOTHALAMIC HORMONES,0.09745949020935786
2016_11,IMMUNOLOGY,0.13690904436068688
2016_11,IMMUNOSUPPRESSANTS,0.08250700534612689
2016_11,"INTERFERONS, EXCL MS MARKET",0.12375974838053747
2016_11,J07D6 TUBERCULOSIS VACCINES,0.0
2016_11,LABOUR INDUCERS,0.0
2016_11,LIPID REGULATORS,0.18261794846027038
2016_11,MENTAL HEALTH,0.09606860959789477
2016_11,MIOTICS+ANTIGLAUCOMA PREPS,0.09315119776504345
2016_11,MULTIPLE SCLEROSIS,0.08537997734771714
2016_11,"NASAL PREPS, TOPICAL",0.08485562049024578
2016_11,NERVOUS SYSTEM DISORDERS,0.12019278186754269
2016_11,OCULAR ANTINEOVASCULARISATION,0.0
2016_11,ONCOLOGICS,0.08089134436558915
2016_11,"OPHTHALMOLOGY, GENERAL",0.004557913830289343
2016_11,OSTEOPOROSIS,0.25970218633946585
2016_11,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,0.04341242878277904
2016_11,OTHER CARDIOVASCULARS,0.15081483348260197
2016_11,OTHER CNS,0.06835279755520877
2016_11,OTHER HAEMATOLOGICALS,0.04157106993264992
2016_11,OTHER HORMONES,0.11792330221606065
2016_11,PAIN,0.1817185776148366
2016_11,RESPIRATORY AGENTS,0.07739823735753439
2016_11,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",0.026184880204768297
2016_11,SYST ANTIFUNGALS,0.03533626599029081
2016_11,THROMBOPOIETIN AGONISTS,0.09200769019500132
2016_11,THYROID ANTI-THYROID AND IODINE PREPS,0.12252779852438456
2016_11,URINARY INCONTINENCE,0.0962948187986089
2016_11,"VACCINES (PURE, COMB, OTHER)",0.060096837952792484
2016_11,VIRAL HEPATITIS,0.019570048548461023
2016_11,VITAMINS & MINERALS,0.12364058238782785
2016_12,A.C.T.H.,0.0
2016_12,ADHD,0.11974818741433253
2016_12,ALL OTHER THERAPEUTICS,0.11457795028709608
2016_12,ALL OTHER UROLOGICAL,0.0682541795163965
2016_12,"ALLERGY, SYSTEMIC & NASAL",0.0293057769608139
2016_12,ANTI-ALZHEIMERS,0.11341601042432199
2016_12,"ANTI-ANAEMICS, IRON AND ALL COMBINATIONS",0.056393106712278665
2016_12,ANTI-INFLAMMATORY AND DIGESTIVE ENZYMES AND MODULA,0.048998320808780055
2016_12,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",0.06444280184860153
2016_12,ANTI-ULCERANTS,0.06328942492232202
2016_12,ANTIBACTERIALS,0.13600176830613822
2016_12,ANTICOAGULANTS,0.08649970025425874
2016_12,ANTIDIABETICS,0.0498171522306302
2016_12,ANTIGOUT PREPS,0.10249014149849225
2016_12,"ANTIHYPERTENSIVES, PLAIN & COMBO",0.18923765404367565
2016_12,ANTITUBERCULARS,0.17249000781540097
2016_12,"ANTIVIRALS, HERPES",0.12912746131455466
2016_12,BLOOD COAGULATION,0.0014915567106454494
2016_12,BPH (BENIGN PROSTATIC HYPERTROPHY),0.005591035519982529
2016_12,"CANCER DETOX AG, ANTI-NAUSEANTS",0.1844962549534053
2016_12,"CORTICOSTEROIDS, PLAIN & COMBO",0.1576622338642912
2016_12,"COUGH COLD, INCL FLU ANTIVIRALS",0.08996108285692354
2016_12,DERMATOLOGICS,0.03139353940423837
2016_12,DIAGNOSTIC EQUIP & ACCESSORIES & ALLERGEN TESTS,0.04121539552174481
2016_12,DIETETICS,0.0
2016_12,EAR TREATMENTS&EYE-EAR COMBOS,0.0990934008011808
2016_12,ERECTILE DYSFUNCTION,0.24247332499517366
2016_12,ERYTHROPOIETINS,0.04966390416209826
2016_12,GENITO-URINARY ANTIBACTERIALS & ANTISEPTICS & ANTI,0.1958496512433171
2016_12,GI PRODUCTS,0.08583651591866535
2016_12,GROWTH HORMONES,0.19210279522466303
2016_12,HEMATOPOIETIC GROWTH FACTORS,0.08949450597363613
2016_12,HIV ANTIVIRALS,0.0789283133232783
2016_12,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",0.14875860159904988
2016_12,HYPOTHALAMIC HORMONES,0.07350181835186742
2016_12,IMMUNOLOGY,0.12469060687688197
2016_12,IMMUNOSUPPRESSANTS,0.08106562046230854
2016_12,"INTERFERONS, EXCL MS MARKET",0.12376012310370224
2016_12,J07D6 TUBERCULOSIS VACCINES,0.0
2016_12,LABOUR INDUCERS,0.0
2016_12,LIPID REGULATORS,0.18064937178595158
2016_12,MENTAL HEALTH,0.09628488160566277
2016_12,MIOTICS+ANTIGLAUCOMA PREPS,0.09319708184015196
2016_12,MULTIPLE SCLEROSIS,0.08034563626371523
2016_12,"NASAL PREPS, TOPICAL",0.084312659947617
2016_12,NERVOUS SYSTEM DISORDERS,0.11937902512423168
2016_12,OCULAR ANTINEOVASCULARISATION,0.0
2016_12,ONCOLOGICS,0.08033488474825279
2016_12,"OPHTHALMOLOGY, GENERAL",0.0043941581807841424
2016_12,OSTEOPOROSIS,0.1734896604378634
2016_12,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,0.04312038828802079
2016_12,OTHER CARDIOVASCULARS,0.1181657977652102
2016_12,OTHER CNS,0.06832855314283691
2016_12,OTHER HAEMATOLOGICALS,0.041567056289961844
2016_12,OTHER HORMONES,0.11536349117705583
2016_12,PAIN,0.18267552958721156
2016_12,RESPIRATORY AGENTS,0.07737381455028879
2016_12,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",0.036439160132540706
2016_12,SYST ANTIFUNGALS,0.04003977384221208
2016_12,THROMBOPOIETIN AGONISTS,0.09200769019500132
2016_12,THYROID ANTI-THYROID AND IODINE PREPS,0.1208888672205443
2016_12,URINARY INCONTINENCE,0.09626075693006308
2016_12,"VACCINES (PURE, COMB, OTHER)",0.057299248969324014
2016_12,VIRAL HEPATITIS,0.02541007466311464
2016_12,VITAMINS & MINERALS,0.12014136035847069
2017_01,A.C.T.H.,0.0
2017_01,ADHD,0.04656550097258522
2017_01,ALL OTHER THERAPEUTICS,0.09022419887606359
2017_01,ALL OTHER UROLOGICAL,0.06822670512533892
2017_01,"ALLERGY, SYSTEMIC & NASAL",0.029486520754082264
2017_01,ANTI-ALZHEIMERS,0.011758620121526887
2017_01,"ANTI-ANAEMICS, IRON AND ALL COMBINATIONS",0.051697324652089344
2017_01,ANTI-INFLAMMATORY AND DIGESTIVE ENZYMES AND MODULA,0.04899837040410489
2017_01,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",0.04460439021790231
2017_01,ANTI-ULCERANTS,0.06316212411149298
2017_01,ANTIBACTERIALS,0.05112529682080753
2017_01,ANTICOAGULANTS,0.08147643542728567
2017_01,ANTIDIABETICS,0.04371581534462072
2017_01,ANTIGOUT PREPS,0.050002209212415945
2017_01,"ANTIHYPERTENSIVES, PLAIN & COMBO",0.11607945886968352
2017_01,ANTITUBERCULARS,0.0832005778091222
2017_01,"ANTIVIRALS, HERPES",0.0
2017_01,BLOOD COAGULATION,0.0007268776746665677
2017_01,BPH (BENIGN PROSTATIC HYPERTROPHY),0.006375114854758503
2017_01,"CANCER DETOX AG, ANTI-NAUSEANTS",0.08566764810807008
2017_01,"CORTICOSTEROIDS, PLAIN & COMBO",0.0709870386161832
2017_01,"COUGH COLD, INCL FLU ANTIVIRALS",0.08992706654869544
2017_01,DERMATOLOGICS,0.0031695236732026005
2017_01,DIAGNOSTIC EQUIP & ACCESSORIES & ALLERGEN TESTS,0.05897039815063416
2017_01,DIETETICS,0.0
2017_01,EAR TREATMENTS&EYE-EAR COMBOS,0.0990934008011808
2017_01,ERECTILE DYSFUNCTION,0.16259246471771585
2017_01,ERYTHROPOIETINS,0.019259389243905606
2017_01,GENITO-URINARY ANTIBACTERIALS & ANTISEPTICS & ANTI,0.09350959678959629
2017_01,GI PRODUCTS,0.045353244769469545
2017_01,GROWTH HORMONES,0.15931689909977287
2017_01,HEMATOPOIETIC GROWTH FACTORS,0.044128843429005755
2017_01,HIV ANTIVIRALS,0.011480496846112132
2017_01,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",0.054167060891445615
2017_01,HYPOTHALAMIC HORMONES,0.07154038907738844
2017_01,IMMUNOLOGY,0.07154581037082619
2017_01,IMMUNOSUPPRESSANTS,0.03933354597523289
2017_01,"INTERFERONS, EXCL MS MARKET",0.12376182699200775
2017_01,J07D6 TUBERCULOSIS VACCINES,0.0
2017_01,LABOUR INDUCERS,0.0
2017_01,LIPID REGULATORS,0.06570784448694189
2017_01,MENTAL HEALTH,0.0403630165909875
2017_01,MIOTICS+ANTIGLAUCOMA PREPS,0.0017029317260128616
2017_01,MULTIPLE SCLEROSIS,0.013908987925212331
2017_01,"NASAL PREPS, TOPICAL",0.0
2017_01,NERVOUS SYSTEM DISORDERS,0.025078035166330722
2017_01,OCULAR ANTINEOVASCULARISATION,0.0
2017_01,ONCOLOGICS,0.05332337906730438
2017_01,"OPHTHALMOLOGY, GENERAL",1.8645253468984153e-05
2017_01,OSTEOPOROSIS,0.17359628100135707
2017_01,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,0.0048800412409909025
2017_01,OTHER CARDIOVASCULARS,0.11121383956092047
2017_01,OTHER CNS,0.0186706862768878
2017_01,OTHER HAEMATOLOGICALS,0.0048824614156168554
2017_01,OTHER HORMONES,0.01072101004576393
2017_01,PAIN,0.11249305955691895
2017_01,RESPIRATORY AGENTS,0.04244552781309982
2017_01,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",0.013888839116691976
2017_01,SYST ANTIFUNGALS,0.025497782680895108
2017_01,THROMBOPOIETIN AGONISTS,0.05001155382431577
2017_01,THYROID ANTI-THYROID AND IODINE PREPS,0.06826565053685629
2017_01,URINARY INCONTINENCE,0.08786421295868271
2017_01,"VACCINES (PURE, COMB, OTHER)",0.054731017847677525
2017_01,VIRAL HEPATITIS,0.003205313305291117
2017_01,VITAMINS & MINERALS,0.11685015921213415
2017_02,A.C.T.H.,0.06898983369571599
2017_02,ADHD,0.11184662760509599
2017_02,ALL OTHER THERAPEUTICS,0.043232104670702404
2017_02,ALL OTHER UROLOGICAL,0.06807776455655509
2017_02,"ALLERGY, SYSTEMIC & NASAL",0.0573562276660706
2017_02,ANTI-ALZHEIMERS,0.10645779840030646
2017_02,"ANTI-ANAEMICS, IRON AND ALL COMBINATIONS",0.06460755965308344
2017_02,ANTI-INFLAMMATORY AND DIGESTIVE ENZYMES AND MODULA,0.048998524238449415
2017_02,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",0.046714378092652005
2017_02,ANTI-ULCERANTS,0.07520556349936405
2017_02,ANTIBACTERIALS,0.114560344229226
2017_02,ANTICOAGULANTS,0.1109675348541687
2017_02,ANTIDIABETICS,0.05606085682682761
2017_02,ANTIGOUT PREPS,0.05000220921241593
2017_02,"ANTIHYPERTENSIVES, PLAIN & COMBO",0.16894526575658156
2017_02,ANTITUBERCULARS,0.16058997983285017
2017_02,"ANTIVIRALS, HERPES",0.0899973366854726
2017_02,BLOOD COAGULATION,0.0017838187715029348
2017_02,BPH (BENIGN PROSTATIC HYPERTROPHY),0.08685335144492116
2017_02,"CANCER DETOX AG, ANTI-NAUSEANTS",0.1875145026297705
2017_02,"CORTICOSTEROIDS, PLAIN & COMBO",0.20777965094362016
2017_02,"COUGH COLD, INCL FLU ANTIVIRALS",0.08993641716989098
2017_02,DERMATOLOGICS,0.07426891812567864
2017_02,DIAGNOSTIC EQUIP & ACCESSORIES & ALLERGEN TESTS,0.0
2017_02,DIETETICS,0.08001047600340483
2017_02,EAR TREATMENTS&EYE-EAR COMBOS,0.1430740037950664
2017_02,ERECTILE DYSFUNCTION,0.24088410417917924
2017_02,ERYTHROPOIETINS,0.062493575563627106
2017_02,GENITO-URINARY ANTIBACTERIALS & ANTISEPTICS & ANTI,0.19594969983083899
2017_02,GI PRODUCTS,0.09857063974430476
2017_02,GROWTH HORMONES,0.17630887891586927
2017_02,HEMATOPOIETIC GROWTH FACTORS,0.09197017502744755
2017_02,HIV ANTIVIRALS,0.0453705686864022
2017_02,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",0.11062422605845856
2017_02,HYPOTHALAMIC HORMONES,0.07439117261881265
2017_02,IMMUNOLOGY,0.12765339816367255
2017_02,IMMUNOSUPPRESSANTS,0.10324866064712394
2017_02,"INTERFERONS, EXCL MS MARKET",0.12375800296215586
2017_02,J07D6 TUBERCULOSIS VACCINES,0.0
2017_02,LABOUR INDUCERS,0.0
2017_02,LIPID REGULATORS,0.15450336450397145
2017_02,MENTAL HEALTH,0.088105309143813
2017_02,MIOTICS+ANTIGLAUCOMA PREPS,0.0744690250809605
2017_02,MULTIPLE SCLEROSIS,0.0839327352774503
2017_02,"NASAL PREPS, TOPICAL",0.0014221939157467547
2017_02,NERVOUS SYSTEM DISORDERS,0.10436649438062706
2017_02,OCULAR ANTINEOVASCULARISATION,0.0
2017_02,ONCOLOGICS,0.0919081505991116
2017_02,"OPHTHALMOLOGY, GENERAL",0.053581566276537373
2017_02,OSTEOPOROSIS,0.17475166912734982
2017_02,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,0.004315332097645693
2017_02,OTHER CARDIOVASCULARS,0.11321181655310698
2017_02,OTHER CNS,0.07165997779058172
2017_02,OTHER HAEMATOLOGICALS,0.0047808758275132
2017_02,OTHER HORMONES,0.04525963868476822
2017_02,PAIN,0.16798455100401855
2017_02,RESPIRATORY AGENTS,0.08779093335972837
2017_02,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",0.04176261993953702
2017_02,SYST ANTIFUNGALS,0.055331451944169885
2017_02,THROMBOPOIETIN AGONISTS,0.09200145248077107
2017_02,THYROID ANTI-THYROID AND IODINE PREPS,0.12345575816561837
2017_02,URINARY INCONTINENCE,0.09401949846860182
2017_02,"VACCINES (PURE, COMB, OTHER)",0.07528454010242659
2017_02,VIRAL HEPATITIS,0.02419526568324767
2017_02,VITAMINS & MINERALS,0.11720226290201317
2017_03,A.C.T.H.,0.06898983369571599
2017_03,ADHD,0.11181919924760857
2017_03,ALL OTHER THERAPEUTICS,0.04434250368825904
2017_03,ALL OTHER UROLOGICAL,0.1620353573901401
2017_03,"ALLERGY, SYSTEMIC & NASAL",0.05722620943293809
2017_03,ANTI-ALZHEIMERS,0.10628918151669457
2017_03,"ANTI-ANAEMICS, IRON AND ALL COMBINATIONS",0.05996318738073299
2017_03,ANTI-INFLAMMATORY AND DIGESTIVE ENZYMES AND MODULA,0.04899862496780286
2017_03,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",0.0467917799710011
2017_03,ANTI-ULCERANTS,0.076870777980875
2017_03,ANTIBACTERIALS,0.11646539244739954
2017_03,ANTICOAGULANTS,0.15696773658336796
2017_03,ANTIDIABETICS,0.07302139425636617
2017_03,ANTIGOUT PREPS,0.05000220921241594
2017_03,"ANTIHYPERTENSIVES, PLAIN & COMBO",0.16852140523963696
2017_03,ANTITUBERCULARS,0.16943474290740346
2017_03,"ANTIVIRALS, HERPES",0.08999707454333415
2017_03,BLOOD COAGULATION,0.002587799416090972
2017_03,BPH (BENIGN PROSTATIC HYPERTROPHY),0.0867105982829239
2017_03,"CANCER DETOX AG, ANTI-NAUSEANTS",0.1844474731069111
2017_03,"CORTICOSTEROIDS, PLAIN & COMBO",0.21247410830648472
2017_03,"COUGH COLD, INCL FLU ANTIVIRALS",0.08992244986763986
2017_03,DERMATOLOGICS,0.07432243075297601
2017_03,DIAGNOSTIC EQUIP & ACCESSORIES & ALLERGEN TESTS,0.07293307857511444
2017_03,DIETETICS,0.08001047600340483
2017_03,EAR TREATMENTS&EYE-EAR COMBOS,0.1430740037950664
2017_03,ERECTILE DYSFUNCTION,0.24080299461231686
2017_03,ERYTHROPOIETINS,0.06317253423018714
2017_03,GENITO-URINARY ANTIBACTERIALS & ANTISEPTICS & ANTI,0.1958347268789539
2017_03,GI PRODUCTS,0.09846797832156089
2017_03,GROWTH HORMONES,0.1782631735689423
2017_03,HEMATOPOIETIC GROWTH FACTORS,0.09217845423516689
2017_03,HIV ANTIVIRALS,0.07028326260925793
2017_03,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",0.11048840647083338
2017_03,HYPOTHALAMIC HORMONES,0.07453384750447152
2017_03,IMMUNOLOGY,0.1490147520620201
2017_03,IMMUNOSUPPRESSANTS,0.10321217138765147
2017_03,"INTERFERONS, EXCL MS MARKET",0.06015797598967243
2017_03,J07D6 TUBERCULOSIS VACCINES,0.0
2017_03,LABOUR INDUCERS,0.0
2017_03,LIPID REGULATORS,0.1571560102091484
2017_03,MENTAL HEALTH,0.08768679929623655
2017_03,MIOTICS+ANTIGLAUCOMA PREPS,0.07448036472779627
2017_03,MULTIPLE SCLEROSIS,0.083860777068457
2017_03,"NASAL PREPS, TOPICAL",0.0015070462955531158
2017_03,NERVOUS SYSTEM DISORDERS,0.09528845086937701
2017_03,OCULAR ANTINEOVASCULARISATION,0.0
2017_03,ONCOLOGICS,0.08279464438715094
2017_03,"OPHTHALMOLOGY, GENERAL",0.054100101548461794
2017_03,OSTEOPOROSIS,0.17475183025009117
2017_03,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,0.029020921242343744
2017_03,OTHER CARDIOVASCULARS,0.11298232068928027
2017_03,OTHER CNS,0.0712548554287125
2017_03,OTHER HAEMATOLOGICALS,0.041889371628407585
2017_03,OTHER HORMONES,0.03215974494585298
2017_03,PAIN,0.16915047451517576
2017_03,RESPIRATORY AGENTS,0.08764473334263463
2017_03,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",0.040969718104811176
2017_03,SYST ANTIFUNGALS,0.03524497974996345
2017_03,THROMBOPOIETIN AGONISTS,0.09200145248077107
2017_03,THYROID ANTI-THYROID AND IODINE PREPS,0.12373468439529844
2017_03,URINARY INCONTINENCE,0.09400027204055678
2017_03,"VACCINES (PURE, COMB, OTHER)",0.07636866093416332
2017_03,VIRAL HEPATITIS,0.026283485547405963
2017_03,VITAMINS & MINERALS,0.1366508404629957
2017_04,A.C.T.H.,0.06898983369571599
2017_04,ADHD,0.11158240729789055
2017_04,ALL OTHER THERAPEUTICS,0.043102197415460786
2017_04,ALL OTHER UROLOGICAL,0.16204682110451799
2017_04,"ALLERGY, SYSTEMIC & NASAL",0.057159730240598214
2017_04,ANTI-ALZHEIMERS,0.10638580446307594
2017_04,"ANTI-ANAEMICS, IRON AND ALL COMBINATIONS",0.054176045950319704
2017_04,ANTI-INFLAMMATORY AND DIGESTIVE ENZYMES AND MODULA,0.048995210257121447
2017_04,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",0.048394656385128146
2017_04,ANTI-ULCERANTS,0.01887208556453395
2017_04,ANTIBACTERIALS,0.11921138134291896
2017_04,ANTICOAGULANTS,0.08502379283306047
2017_04,ANTIDIABETICS,0.07090908880341318
2017_04,ANTIGOUT PREPS,0.050002209212415945
2017_04,"ANTIHYPERTENSIVES, PLAIN & COMBO",0.12669342384133128
2017_04,ANTITUBERCULARS,0.16704523554425388
2017_04,"ANTIVIRALS, HERPES",0.08999685899653675
2017_04,BLOOD COAGULATION,0.0016219890802531903
2017_04,BPH (BENIGN PROSTATIC HYPERTROPHY),0.08627478980478809
2017_04,"CANCER DETOX AG, ANTI-NAUSEANTS",0.18459178105427038
2017_04,"CORTICOSTEROIDS, PLAIN & COMBO",0.20683904164664738
2017_04,"COUGH COLD, INCL FLU ANTIVIRALS",0.08990199019864227
2017_04,DERMATOLOGICS,0.07177270440528088
2017_04,DIAGNOSTIC EQUIP & ACCESSORIES & ALLERGEN TESTS,0.08009876082893194
2017_04,DIETETICS,0.08001047600340483
2017_04,EAR TREATMENTS&EYE-EAR COMBOS,0.040015346249760116
2017_04,ERECTILE DYSFUNCTION,0.2407187281294412
2017_04,ERYTHROPOIETINS,0.04249904601988205
2017_04,GENITO-URINARY ANTIBACTERIALS & ANTISEPTICS & ANTI,0.19600455146882692
2017_04,GI PRODUCTS,0.07075564030407498
2017_04,GROWTH HORMONES,0.09840421470995099
2017_04,HEMATOPOIETIC GROWTH FACTORS,0.09161842051976182
2017_04,HIV ANTIVIRALS,0.07044020392513971
2017_04,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",0.11027592502970862
2017_04,HYPOTHALAMIC HORMONES,0.024816306402567566
2017_04,IMMUNOLOGY,0.13380275157883442
2017_04,IMMUNOSUPPRESSANTS,0.10292554441753643
2017_04,"INTERFERONS, EXCL MS MARKET",0.16539570980194462
2017_04,J07D6 TUBERCULOSIS VACCINES,0.01997933172580102
2017_04,LABOUR INDUCERS,0.0
2017_04,LIPID REGULATORS,0.1530690479275717
2017_04,MENTAL HEALTH,0.08774207900721687
2017_04,MIOTICS+ANTIGLAUCOMA PREPS,0.07442392491976735
2017_04,MULTIPLE SCLEROSIS,0.08356570339814588
2017_04,"NASAL PREPS, TOPICAL",0.001464812039851421
2017_04,NERVOUS SYSTEM DISORDERS,0.09184982478792188
2017_04,OCULAR ANTINEOVASCULARISATION,0.0
2017_04,ONCOLOGICS,0.06383751146352967
2017_04,"OPHTHALMOLOGY, GENERAL",0.054270731656777385
2017_04,OSTEOPOROSIS,0.17475036260310356
2017_04,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,0.029312942715405316
2017_04,OTHER CARDIOVASCULARS,0.09869935113361053
2017_04,OTHER CNS,0.05991145535663896
2017_04,OTHER HAEMATOLOGICALS,0.03699783931940272
2017_04,OTHER HORMONES,0.04048810899862677
2017_04,PAIN,0.16783917198343673
2017_04,RESPIRATORY AGENTS,0.06321132006032115
2017_04,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",0.0952505568940456
2017_04,SYST ANTIFUNGALS,0.04357273714326204
2017_04,THROMBOPOIETIN AGONISTS,0.09200145248077107
2017_04,THYROID ANTI-THYROID AND IODINE PREPS,0.12356760200419421
2017_04,URINARY INCONTINENCE,0.09388279789735919
2017_04,"VACCINES (PURE, COMB, OTHER)",0.05964380657946105
2017_04,VIRAL HEPATITIS,0.026826296045718012
2017_04,VITAMINS & MINERALS,0.1380208615920019
2017_05,A.C.T.H.,0.06898983369571599
